"","param_1","param_2","const","law"
"1","0.981543032212512","4.03113444574738","31.9622573570718","uniforme"
"2","0.980438735229825","4.02313179702913","31.7868347458959","uniforme"
"3","0.979335868279923","4.01789276105766","31.7465600101453","uniforme"
"4","0.978662320047118","4.01386733958823","31.5583530663916","uniforme"
"5","0.978708666798632","4.02405977918946","31.8346639680942","uniforme"
"6","0.988086083735912","4.01005939472114","31.642330997056","uniforme"
"7","0.978458624228008","4.02298783783631","31.7212893917642","uniforme"
"8","0.992000131310442","4.01239327823262","31.566380794307","uniforme"
"9","0.972366774217992","4.01494683983725","31.5722186145475","uniforme"
"10","0.981634811988701","4.01007056658627","31.4150399413049","uniforme"
"11","0.977599426539041","4.02520953626858","31.8367996710149","uniforme"
"12","0.993029373888829","4.00899927218745","31.5765989211575","uniforme"
"13","0.97448793818698","4.02024960041494","31.7259417295597","uniforme"
"14","0.988297654190447","4.01118938419437","31.6779057046082","uniforme"
"15","0.997067562387427","4.0055167255187","31.4982116053027","uniforme"
"16","0.972516859853622","4.01559729701525","31.6673014639195","uniforme"
"17","0.946419852905421","4.01280986084245","31.4853296680017","uniforme"
"18","0.991428266270133","4.00371554758213","31.531535201757","uniforme"
"19","0.991473069216611","4.013344525526","31.6150590130612","uniforme"
"20","0.982465649734127","4.01340465230186","31.6694399665665","uniforme"
"21","0.985672677997023","4.01347751292275","31.65069014896","uniforme"
"22","0.987528317514064","4.00348502251036","31.4303356648768","uniforme"
"23","0.99667294318558","4.01030481646144","31.4922091444141","uniforme"
"24","0.99426191284399","4.02425189340965","31.8458532521196","uniforme"
"25","0.983691080324401","4.01671007868504","31.7163753997785","uniforme"
"26","0.983574360623202","4.02097799777402","31.6874740933683","uniforme"
"27","0.977109429192201","4.01503247405795","31.5788147403778","uniforme"
"28","0.989371001533382","4.01738489018701","31.6640716886878","uniforme"
"29","0.989806324728957","4.00716176434791","31.4932107845529","uniforme"
"30","0.993615585394157","4.00379814513825","31.3476872353495","uniforme"
"31","0.948833681397558","4.00305652785192","31.3407836172012","uniforme"
"32","0.990386472404501","4.01596723236879","31.7213601002902","uniforme"
"33","0.989155419503557","4.01154688977445","31.552622192421","uniforme"
"34","0.972454508636365","4.02770059550239","31.8702715838655","uniforme"
"35","0.980086177925198","4.0133569026194","31.5673491787696","uniforme"
"36","0.985387456768796","4.01219518346625","31.4850029439477","uniforme"
"37","0.977261574086761","4.02335702363886","31.8986487414761","uniforme"
"38","0.983023446129555","4.01524287203135","31.5907011103479","uniforme"
"39","0.963865520413343","4.02577283180673","31.7654939315747","uniforme"
"40","0.978499456050089","4.02132630132111","31.6646809109067","uniforme"
"41","0.992640094300553","3.99073239708315","31.1994714129821","uniforme"
"42","0.970166468444516","4.00991388519614","31.4796531983451","uniforme"
"43","0.986747868796094","4.01763104359632","31.6272895498646","uniforme"
"44","0.970081785927273","4.02607628988617","31.8293882464978","uniforme"
"45","0.98112037786858","4.01937543648995","31.6448083262703","uniforme"
"46","0.992209838401297","4.01126519980309","31.5207850702421","uniforme"
"47","0.990790255506991","4.01641417183994","31.7463373623673","uniforme"
"48","1.00333854420299","4.0061330547263","31.4428699808618","uniforme"
"49","0.971671991129404","4.01400996989318","31.6678935425561","uniforme"
"50","0.993996349915889","4.0157727046836","31.6292584080119","uniforme"
"51","0.970409635692472","4.03255503022049","31.9493522506794","uniforme"
"52","0.972506723724245","4.01147472588226","31.4382233874551","uniforme"
"53","0.990952567260769","4.02318388024007","31.8062436016243","uniforme"
"54","0.968007972502995","4.00157133506778","31.3103262285631","uniforme"
"55","0.968244681995045","4.00833915533305","31.445845954277","uniforme"
"56","0.977535884995533","4.01638170950381","31.5886660766753","uniforme"
"57","0.989931173679045","4.00397743643365","31.3437011795125","uniforme"
"58","0.981196190307292","4.01830092318584","31.6556427350504","uniforme"
"59","0.970282593834602","4.01278532694382","31.5178404565725","uniforme"
"60","0.985303495836364","4.0061440984319","31.4610715320029","uniforme"
"61","0.986330590188911","4.00712683276343","31.5096509016471","uniforme"
"62","0.958237727456392","4.01161562897823","31.4694259619607","uniforme"
"63","1.00011341730272","3.998929007683","31.3373654074949","uniforme"
"64","0.980219310878876","4.01356206210103","31.5966210956798","uniforme"
"65","0.990160442354318","4.01763817295289","31.650490525882","uniforme"
"66","0.974909459964099","4.00561397385449","31.5034406244606","uniforme"
"67","1.00062272298132","4.00429198691906","31.4075097044843","uniforme"
"68","0.98212847420919","4.01565425573492","31.6409792237551","uniforme"
"69","0.982226592071314","4.02486158947177","31.7201404372598","uniforme"
"70","0.957228773832142","4.02595684827115","31.8788641858776","uniforme"
"71","0.999565525483546","4.01709855577752","31.6721581631023","uniforme"
"72","0.991278176453836","4.00696340735823","31.4912985613057","uniforme"
"73","0.992858640503054","4.01206374141759","31.5372878504791","uniforme"
"74","0.990043128888915","4.0136325907335","31.6331883974057","uniforme"
"75","0.974543440210244","4.01224891795513","31.6448209602478","uniforme"
"76","1.00372921870207","4.0088439610009","31.5203215637093","uniforme"
"77","0.973790182761963","4.0127105670843","31.6146874785944","uniforme"
"78","0.975997793845928","4.01903091016371","31.510229925789","uniforme"
"79","0.981545609851407","3.99699765175067","31.169110381955","uniforme"
"80","0.992937835822874","3.99185425016033","31.0595398207454","uniforme"
"81","0.989913159732291","4.00916412978681","31.4456864968356","uniforme"
"82","0.987800815513925","4.02238983799971","31.6894563791728","uniforme"
"83","0.971518887534775","4.01796000518917","31.6340886726643","uniforme"
"84","0.977704217523283","4.00825964684696","31.364542017157","uniforme"
"85","0.986486346118198","4.00071286882241","31.3276778084201","uniforme"
"86","0.989625667361576","4.01837372057478","31.7270578984568","uniforme"
"87","1.01049870951285","4.00672010927186","31.5173128656892","uniforme"
"88","0.979984331397196","4.01255789510273","31.512707778932","uniforme"
"89","1.00240646473605","4.00899016248317","31.4924556964674","uniforme"
"90","0.965169318264644","4.01905218947836","31.6991653441205","uniforme"
"91","0.985405927187016","4.01390990389266","31.6240526544379","uniforme"
"92","0.976474358011665","4.00920308503877","31.4993874000974","uniforme"
"93","0.997578166477093","3.99997268933994","31.4419249430014","uniforme"
"94","0.978265667170416","4.0203133680012","31.6663350991561","uniforme"
"95","0.979612045644752","4.02443924633621","31.8352104454316","uniforme"
"96","0.996272465884031","3.99820515220231","31.2446413309311","uniforme"
"97","0.9845250518683","4.01135575335201","31.5567616546718","uniforme"
"98","0.982327322143009","4.01472660238885","31.6578787173094","uniforme"
"99","0.99502590397097","4.02594303859993","31.9018330628326","uniforme"
"100","0.99299261588746","4.01563027239113","31.5745658116257","uniforme"
"101","1.93126362862859","4.02593549615371","10.0727204106601","cauchy"
"102","1.94286907964085","4.04357237728936","10.1236816656754","cauchy"
"103","1.92799084948857","4.01974683518277","10.0830015693778","cauchy"
"104","1.94766945012216","4.0272880025582","10.0963526374557","cauchy"
"105","1.94414205202105","4.02945503449332","10.1346977319674","cauchy"
"106","1.96621799998637","4.02616502348738","10.1096724455941","cauchy"
"107","1.92432994191494","4.02091544611674","10.0676404037733","cauchy"
"108","1.9412098011204","4.01949383727833","10.0515996762372","cauchy"
"109","1.93855682272864","4.02593726986662","10.105286830568","cauchy"
"110","1.92411844858538","4.01014102295441","10.0414554452615","cauchy"
"111","1.92869727871641","4.02636227850887","10.0884199792366","cauchy"
"112","1.92515736698198","4.0314265969259","10.1240823807637","cauchy"
"113","1.93586410534948","4.0201838225991","10.0957027576868","cauchy"
"114","1.93536675917517","4.02422141065597","10.0890150520237","cauchy"
"115","1.94315267703574","4.04141778035749","10.1164823341459","cauchy"
"116","1.962007913255","4.03518512756354","10.1210127882498","cauchy"
"117","1.9395779276779","4.01206299458642","10.0243886069962","cauchy"
"118","1.90579547569389","4.02773132420983","10.077331122053","cauchy"
"119","1.93369065298516","4.02831241451454","10.0918652442452","cauchy"
"120","1.94655880184487","4.02965030953806","10.0983935854585","cauchy"
"121","1.92244843809506","4.03156893076765","10.093583830632","cauchy"
"122","1.94390477318501","4.02767360167954","10.1049375494105","cauchy"
"123","1.94866859396463","4.03475779203121","10.1366145194938","cauchy"
"124","1.93124816926198","4.0413165441578","10.1600043468464","cauchy"
"125","1.95080848939119","4.03175435990093","10.1292456463357","cauchy"
"126","1.92058242341432","4.03869232432428","10.0904531528191","cauchy"
"127","1.93848794601302","4.03651958536131","10.112047450268","cauchy"
"128","1.94108589210332","4.02855256448172","10.0927907710398","cauchy"
"129","1.92628892171431","4.02726268737875","10.078317478921","cauchy"
"130","1.92147048609512","4.0328641046614","10.1291149126769","cauchy"
"131","1.92776946848991","4.02293228222643","10.1123353790583","cauchy"
"132","1.93934007072852","4.02464688985065","10.0913665005321","cauchy"
"133","1.92998536206238","4.02624759403142","10.094717814434","cauchy"
"134","1.9263470318238","4.03507503006008","10.1087536223174","cauchy"
"135","1.93724411270726","4.02219570097868","10.0653664650212","cauchy"
"136","1.9327969651362","4.02432449312251","10.0843045241215","cauchy"
"137","1.93398531139382","4.02628992563556","10.1153420717091","cauchy"
"138","1.94682578962554","4.01755150976255","10.0645915113758","cauchy"
"139","1.94104425846064","4.021954124618","10.0790736564234","cauchy"
"140","1.94401363611489","4.03282059702797","10.10152468468","cauchy"
"141","1.94930217788686","4.02612091705252","10.1153158674635","cauchy"
"142","1.93181642861805","4.02925924876572","10.1225729648791","cauchy"
"143","1.92036977586647","4.03387427787661","10.0930794222873","cauchy"
"144","1.93013390591973","4.02371046650554","10.0536779636013","cauchy"
"145","1.93983447498916","4.02782798980217","10.0816196618409","cauchy"
"146","1.94705955631496","4.02918780344669","10.1069359604183","cauchy"
"147","1.95535433941004","4.02394668424633","10.1190729925839","cauchy"
"148","1.92653179477824","4.05786974531011","10.2118502963143","cauchy"
"149","1.9408501282237","4.01525387053054","10.0604712314731","cauchy"
"150","1.93018268844054","4.01024026057899","10.0370977459224","cauchy"
"151","1.93866436713104","4.02460995085336","10.0816710897052","cauchy"
"152","1.94146270781684","4.02322514101902","10.0969305258065","cauchy"
"153","1.91646060916125","4.02851952616936","10.0836313289903","cauchy"
"154","1.92784963680391","4.03138556580238","10.0867022769871","cauchy"
"155","1.92429549137263","4.01666368606051","10.0638268550311","cauchy"
"156","1.9489200319706","4.03775476263574","10.1215405514919","cauchy"
"157","1.941641748571","4.02785003739932","10.089336893669","cauchy"
"158","1.93111648180334","4.02876531277294","10.0908093392682","cauchy"
"159","1.97915081567495","4.03475375232705","10.1288884741005","cauchy"
"160","1.9339021341311","4.02724758080659","10.1096484151866","cauchy"
"161","1.92397488093614","4.03407137732256","10.1239387448998","cauchy"
"162","1.9343782302855","4.01840738187446","10.0789564540588","cauchy"
"163","1.94312751388652","4.04058444328398","10.1702148125579","cauchy"
"164","1.95056353250774","4.03323439432185","10.1294839671347","cauchy"
"165","1.92614476047859","4.02480669927083","10.0487284760383","cauchy"
"166","1.9061611306053","4.02381422157052","10.0650126505743","cauchy"
"167","1.95142019671439","4.02962548381164","10.081533766028","cauchy"
"168","1.94628251570279","4.02883444732928","10.0577919430926","cauchy"
"169","1.93690213262209","4.0286090727813","10.0538671624454","cauchy"
"170","1.91965555540951","4.02319381257957","10.0677268128524","cauchy"
"171","1.95471013907222","4.03184323731358","10.1057152729224","cauchy"
"172","1.91861746010224","4.04277993723379","10.1696304363976","cauchy"
"173","1.92546178831212","4.03028066179277","10.1102502273745","cauchy"
"174","1.93620166658854","4.03173561886914","10.0987044321568","cauchy"
"175","1.95638686897618","4.03823314233121","10.1194221108674","cauchy"
"176","1.93233377212676","4.01924484164833","10.0308581949317","cauchy"
"177","1.95491232972513","4.02486929585483","10.1099555629804","cauchy"
"178","1.92747346988968","4.02264580062095","10.0541653664888","cauchy"
"179","1.95083064698918","4.02439628166197","10.0855759719091","cauchy"
"180","1.92386706286713","4.025909598182","10.0561894905218","cauchy"
"181","1.95937664683371","4.0292930901574","10.1045426681833","cauchy"
"182","1.93135326864073","4.02367042663553","10.1113445019757","cauchy"
"183","1.94369411499867","4.02696058959456","10.0782874629345","cauchy"
"184","1.9541138135465","4.02661016488756","10.0901186604553","cauchy"
"185","1.92450965658791","4.03318505113825","10.1193930246582","cauchy"
"186","1.94899553565557","4.03469750290302","10.0728028529885","cauchy"
"187","1.91615626146596","4.02015633259722","10.0563148861655","cauchy"
"188","1.91894766398166","4.02685616227232","10.1044545775677","cauchy"
"189","1.93223320234269","4.03076355776324","10.0941636767223","cauchy"
"190","1.92401664927658","4.02889597544092","10.0952318209758","cauchy"
"191","1.93676931477157","4.03392659635993","10.1216976154099","cauchy"
"192","1.93089118516089","4.03004142974469","10.0968971725028","cauchy"
"193","1.90970818732548","4.02080226145157","10.0468375416903","cauchy"
"194","1.93662995685218","4.02643200030495","10.0863498318556","cauchy"
"195","1.9330028630566","4.03053346885361","10.076229682763","cauchy"
"196","1.92917139548444","4.02781193496063","10.1023303489833","cauchy"
"197","1.91176661280597","4.02148420271499","10.0367774873476","cauchy"
"198","1.94792517210313","4.02279367523897","10.0922854821308","cauchy"
"199","1.92639670446185","4.02400265999938","10.0496979392543","cauchy"
"200","1.93872288188291","4.03096021941677","10.1189929318178","cauchy"
